 (1.064626570259123E-006,2.338746871947267E-013)
 (-8.850701220319527E-013,3.420129461486743E-012)
 (-7.762850494859385E-013,2.016219663285041E-013)
 (1.061189181775398E-012,-1.084293174317226E-012)
 (1.606327491759525E-006,-1.241695204569717E-012)
 (1.058208106048406E-012,4.163595463275430E-012)
 (5.697771266869525E-008,-2.458385112234091E-012)
 (1.417909863120045E-006,-2.910826961410873E-013)
 (2.129173938513975E-006,4.685706304300569E-013)
 (2.118691371432932E-012,4.114528271044471E-014)
 (-1.540772133292487E-013,1.784845341456619E-006)
 (2.605844718879622E-012,4.595123245668478E-014)
 (1.513195917551331E-006,5.533759214748635E-013)
 (2.616487659526791E-006,-5.496627458745350E-013)
 (8.417859711693475E-013,1.627336079882161E-013)
 (5.626905869417565E-013,-2.567039930004186E-006)
 (1.211177642554406E-012,4.392490603015442E-014)
 (1.045667513081133E-012,-2.251253653981488E-014)
 (7.052753173819985E-013,8.550856217212109E-014)
 (1.359242957292074E-005,4.957913420089444E-013)
 (-8.414522063068115E-013,-2.337776348372567E-012)
 (1.123421932086041E-006,2.629264780071652E-012)
 (8.734476027988230E-013,2.066906524170301E-006)
 (-2.454627857039187E-013,-6.692195293724925E-006)
 (-5.969934019790095E-013,-5.983505815251650E-012)
 (2.843602228881116E-008,2.345532622294311E-013)
 (-1.857563717644687E-013,-3.951307705508944E-012)
 (-1.274700959748905E-012,-2.501991940451892E-013)
 (-9.435536390840075E-013,2.213816424016108E-013)
 (2.225661730853666E-006,6.515107734989670E-013)
 (-3.852158866955550E-013,3.399448027219774E-012)
 (4.165902115370887E-006,-1.241831073736654E-013)
 (-1.377605716113846E-005,-8.657067784388600E-014)
 (6.998106448365620E-006,-3.091880050598572E-013)
 (3.939200770520439E-012,-1.613133129678423E-012)
 (7.436494699720955E-013,-1.334385104905960E-005)
 (-2.564511916627182E-013,7.476233305575435E-013)
 (1.240243853649524E-005,8.284334589853115E-013)
 (2.677743861208064E-006,4.601848681900840E-013)
 (2.440560821742165E-012,-2.417312115315364E-012)
 (1.351633337047000E-012,-1.762314520240605E-005)
 (-2.252962397262907E-012,1.027882613009387E-012)
 (-3.786409884294780E-012,1.544524870413650E-012)
 (2.900444844695059E-012,-1.261998968868361E-012)
 (5.165062273639865E-005,-3.552138409218147E-012)
 (-1.568751835520025E-012,1.029488203940863E-011)
 (-1.690308322661586E-005,5.304655125533060E-012)
 (1.298267572887404E-012,1.214142342217840E-005)
 (-3.361731940455630E-013,-1.246202024931121E-006)
 (-1.551894124817398E-012,-5.150677464833135E-012)
 (-1.106510651979053E-005,-2.765594718301499E-013)
 (4.094991489997368E-013,4.603890046248727E-013)
 (-2.830806030936547E-012,3.061763277421156E-013)
 (2.353684995927245E-012,-1.178359899890388E-012)
 (4.640055778949940E-005,-3.951514679703672E-013)
 (-1.801073274353658E-012,7.690756149763661E-012)
 (-1.735096868470153E-005,3.578993893674024E-012)
 (-3.835027497748521E-005,1.641179000425736E-012)
 (1.091451872018386E-005,-9.199611287601800E-013)
 (6.171665907278230E-012,-2.831269669666819E-012)
 (4.685757282978499E-013,-3.597066575582929E-005)
 (1.978386021900345E-012,1.366968617835286E-012)
 (9.502870575028995E-006,2.895839194523922E-012)
 (1.214303469807790E-005,2.722607295863044E-013)
 (4.512805856408215E-012,-3.310840171493650E-012)
 (1.326434232227060E-012,-3.630924482838384E-005)
 (-3.414798473285949E-012,1.562595539073008E-012)
 (-1.251770779045480E-011,1.572670487760830E-012)
 (1.748038844072040E-012,-2.903602220992322E-012)
